id,Y_1,Y_2,Y_3,Y_4,Y_5,Y_6,Y_7
120,0.014,0.636,0.012,0.0,0.33,0.008,0.0
121,0.014,0.852,0.0,0.0,0.134,0.0,0.0
122,0.802,0.186,0.002,0.0,0.0,0.0,0.01
123,0.004,0.988,0.002,0.0,0.006,0.0,0.0
124,0.162,0.826,0.004,0.0,0.002,0.0,0.006
125,0.864,0.072,0.0,0.0,0.0,0.0,0.064
126,0.474,0.524,0.0,0.0,0.0,0.0,0.002
127,0.432,0.564,0.0,0.0,0.004,0.0,0.0
128,0.01,0.232,0.702,0.0,0.0,0.056,0.0
129,0.452,0.548,0.0,0.0,0.0,0.0,0.0
130,0.006,0.994,0.0,0.0,0.0,0.0,0.0
131,0.804,0.196,0.0,0.0,0.0,0.0,0.0
132,0.786,0.206,0.0,0.0,0.0,0.0,0.008
133,0.754,0.246,0.0,0.0,0.0,0.0,0.0
134,0.398,0.586,0.0,0.0,0.0,0.0,0.016
135,0.01,0.93,0.0,0.0,0.06,0.0,0.0
136,0.0,0.13,0.572,0.01,0.0,0.288,0.0
137,0.0,0.0,0.308,0.144,0.0,0.548,0.0
138,0.832,0.048,0.0,0.0,0.0,0.0,0.12
139,0.784,0.214,0.0,0.0,0.0,0.0,0.002
140,0.02,0.978,0.0,0.0,0.002,0.0,0.0
141,0.748,0.252,0.0,0.0,0.0,0.0,0.0
142,0.112,0.832,0.0,0.0,0.056,0.0,0.0
143,0.012,0.894,0.05,0.0,0.01,0.034,0.0
144,0.162,0.734,0.0,0.0,0.1,0.004,0.0
145,0.404,0.342,0.01,0.0,0.24,0.004,0.0
146,0.02,0.98,0.0,0.0,0.0,0.0,0.0
147,0.634,0.366,0.0,0.0,0.0,0.0,0.0
148,0.78,0.16,0.0,0.0,0.06,0.0,0.0
149,0.152,0.634,0.018,0.0,0.18,0.016,0.0
150,0.786,0.004,0.0,0.0,0.0,0.0,0.21
151,0.048,0.916,0.002,0.0,0.018,0.016,0.0
152,0.002,0.998,0.0,0.0,0.0,0.0,0.0
153,0.932,0.054,0.0,0.0,0.0,0.0,0.014
154,0.136,0.532,0.054,0.0,0.246,0.032,0.0
155,0.236,0.764,0.0,0.0,0.0,0.0,0.0
156,0.812,0.174,0.0,0.0,0.0,0.0,0.014
157,0.798,0.178,0.0,0.0,0.0,0.0,0.024
158,0.844,0.144,0.0,0.0,0.0,0.0,0.012
159,0.134,0.826,0.0,0.0,0.028,0.012,0.0
160,0.0,0.002,0.38,0.084,0.0,0.534,0.0
161,0.572,0.396,0.0,0.0,0.0,0.0,0.032
162,0.412,0.588,0.0,0.0,0.0,0.0,0.0
163,0.416,0.584,0.0,0.0,0.0,0.0,0.0
164,0.06,0.94,0.0,0.0,0.0,0.0,0.0
165,0.932,0.046,0.0,0.0,0.0,0.0,0.022
166,0.004,0.142,0.812,0.0,0.002,0.04,0.0
167,0.236,0.764,0.0,0.0,0.0,0.0,0.0
168,0.0,0.002,0.85,0.014,0.0,0.134,0.0
169,0.774,0.214,0.0,0.0,0.0,0.0,0.012
170,0.55,0.45,0.0,0.0,0.0,0.0,0.0
171,0.516,0.48,0.0,0.0,0.0,0.0,0.004
172,0.024,0.656,0.234,0.0,0.01,0.076,0.0
173,0.344,0.656,0.0,0.0,0.0,0.0,0.0
174,0.082,0.918,0.0,0.0,0.0,0.0,0.0
175,0.0,0.436,0.53,0.0,0.0,0.034,0.0
176,0.006,0.118,0.82,0.0,0.006,0.05,0.0
177,0.84,0.158,0.0,0.0,0.0,0.0,0.002
178,0.098,0.016,0.0,0.0,0.0,0.0,0.886
179,0.176,0.806,0.004,0.0,0.014,0.0,0.0
180,0.128,0.86,0.0,0.0,0.012,0.0,0.0
181,0.824,0.148,0.01,0.0,0.0,0.0,0.018
182,0.978,0.014,0.0,0.0,0.0,0.0,0.008
183,0.072,0.866,0.004,0.0,0.04,0.018,0.0
184,0.346,0.652,0.0,0.0,0.002,0.0,0.0
185,0.13,0.87,0.0,0.0,0.0,0.0,0.0
186,0.798,0.158,0.0,0.0,0.0,0.0,0.044
187,0.026,0.928,0.0,0.0,0.046,0.0,0.0
188,0.0,0.05,0.476,0.0,0.002,0.47,0.002
189,0.174,0.806,0.002,0.0,0.014,0.004,0.0
190,0.43,0.57,0.0,0.0,0.0,0.0,0.0
191,0.044,0.896,0.0,0.0,0.06,0.0,0.0
192,0.042,0.926,0.002,0.0,0.03,0.0,0.0
193,0.938,0.058,0.0,0.0,0.0,0.0,0.004
194,0.0,0.104,0.828,0.01,0.0,0.058,0.0
195,0.21,0.78,0.0,0.0,0.006,0.004,0.0
196,0.262,0.738,0.0,0.0,0.0,0.0,0.0
197,0.164,0.836,0.0,0.0,0.0,0.0,0.0
198,0.774,0.218,0.0,0.0,0.0,0.0,0.008
199,0.162,0.83,0.0,0.0,0.008,0.0,0.0
200,0.42,0.574,0.002,0.0,0.004,0.0,0.0
201,0.008,0.936,0.002,0.0,0.054,0.0,0.0
202,0.938,0.062,0.0,0.0,0.0,0.0,0.0
203,0.612,0.216,0.0,0.0,0.172,0.0,0.0
204,0.64,0.122,0.0,0.0,0.0,0.0,0.238
205,0.034,0.966,0.0,0.0,0.0,0.0,0.0
206,0.286,0.714,0.0,0.0,0.0,0.0,0.0
207,0.026,0.974,0.0,0.0,0.0,0.0,0.0
208,0.082,0.632,0.13,0.0,0.138,0.018,0.0
209,0.684,0.142,0.0,0.0,0.0,0.0,0.174
210,0.28,0.72,0.0,0.0,0.0,0.0,0.0
211,0.052,0.77,0.002,0.0,0.172,0.004,0.0
212,0.012,0.986,0.0,0.0,0.0,0.002,0.0
213,0.508,0.476,0.002,0.0,0.014,0.0,0.0
214,0.262,0.738,0.0,0.0,0.0,0.0,0.0
215,0.298,0.652,0.032,0.0,0.014,0.0,0.004
216,0.276,0.724,0.0,0.0,0.0,0.0,0.0
217,0.802,0.016,0.0,0.0,0.0,0.0,0.182
218,0.068,0.858,0.002,0.0,0.032,0.04,0.0
219,0.084,0.908,0.0,0.0,0.0,0.0,0.008
220,0.418,0.568,0.0,0.0,0.014,0.0,0.0
221,0.736,0.264,0.0,0.0,0.0,0.0,0.0
222,0.57,0.41,0.0,0.0,0.002,0.0,0.018
223,0.01,0.962,0.0,0.0,0.028,0.0,0.0
224,0.208,0.782,0.0,0.0,0.008,0.002,0.0
225,0.616,0.232,0.0,0.0,0.0,0.0,0.152
226,0.748,0.252,0.0,0.0,0.0,0.0,0.0
227,0.794,0.202,0.0,0.0,0.0,0.0,0.004
228,0.82,0.18,0.0,0.0,0.0,0.0,0.0
229,0.708,0.158,0.0,0.0,0.0,0.0,0.134
230,0.74,0.26,0.0,0.0,0.0,0.0,0.0
231,0.932,0.066,0.0,0.0,0.0,0.0,0.002
232,0.142,0.846,0.008,0.0,0.0,0.0,0.004
233,0.588,0.396,0.008,0.0,0.0,0.0,0.008
234,0.902,0.032,0.0,0.0,0.0,0.0,0.066
235,0.006,0.486,0.404,0.0,0.004,0.1,0.0
236,0.066,0.932,0.0,0.0,0.002,0.0,0.0
237,0.322,0.672,0.002,0.0,0.002,0.0,0.002
238,0.896,0.08,0.0,0.0,0.0,0.0,0.024
239,0.65,0.35,0.0,0.0,0.0,0.0,0.0
240,0.014,0.974,0.004,0.0,0.008,0.0,0.0
241,0.094,0.864,0.006,0.0,0.034,0.002,0.0
242,0.204,0.008,0.0,0.0,0.0,0.0,0.788
243,0.936,0.026,0.0,0.0,0.0,0.0,0.038
244,0.902,0.03,0.0,0.0,0.0,0.0,0.068
245,0.44,0.554,0.0,0.0,0.004,0.002,0.0
246,0.832,0.164,0.0,0.0,0.004,0.0,0.0
247,0.632,0.004,0.0,0.0,0.0,0.0,0.364
248,0.0,0.076,0.606,0.01,0.0,0.308,0.0
249,0.014,0.986,0.0,0.0,0.0,0.0,0.0
250,0.994,0.0,0.0,0.0,0.0,0.0,0.006
251,0.052,0.856,0.032,0.0,0.05,0.0,0.01
252,0.624,0.376,0.0,0.0,0.0,0.0,0.0
253,0.096,0.8,0.008,0.0,0.056,0.002,0.038
254,0.056,0.94,0.0,0.0,0.002,0.002,0.0
255,0.304,0.696,0.0,0.0,0.0,0.0,0.0
256,0.056,0.944,0.0,0.0,0.0,0.0,0.0
257,0.97,0.03,0.0,0.0,0.0,0.0,0.0
258,0.766,0.232,0.0,0.0,0.0,0.0,0.002
259,0.792,0.208,0.0,0.0,0.0,0.0,0.0
260,0.066,0.934,0.0,0.0,0.0,0.0,0.0
261,0.04,0.886,0.004,0.0,0.052,0.018,0.0
262,0.054,0.946,0.0,0.0,0.0,0.0,0.0
263,0.64,0.36,0.0,0.0,0.0,0.0,0.0
264,0.558,0.38,0.0,0.0,0.062,0.0,0.0
265,0.766,0.234,0.0,0.0,0.0,0.0,0.0
266,0.592,0.408,0.0,0.0,0.0,0.0,0.0
267,0.48,0.496,0.0,0.0,0.024,0.0,0.0
268,0.012,0.984,0.0,0.0,0.004,0.0,0.0
269,0.242,0.726,0.004,0.0,0.028,0.0,0.0
270,0.704,0.294,0.002,0.0,0.0,0.0,0.0
271,0.046,0.904,0.0,0.0,0.05,0.0,0.0
272,0.216,0.764,0.002,0.0,0.018,0.0,0.0
273,0.87,0.034,0.0,0.0,0.0,0.0,0.096
274,0.108,0.446,0.008,0.0,0.406,0.032,0.0
275,0.254,0.744,0.0,0.0,0.002,0.0,0.0
276,0.142,0.858,0.0,0.0,0.0,0.0,0.0
277,0.974,0.014,0.0,0.0,0.0,0.0,0.012
278,0.068,0.736,0.002,0.0,0.122,0.072,0.0
279,0.092,0.908,0.0,0.0,0.0,0.0,0.0
280,0.132,0.868,0.0,0.0,0.0,0.0,0.0
281,0.748,0.004,0.0,0.0,0.0,0.0,0.248
282,0.906,0.01,0.0,0.0,0.0,0.0,0.084
283,0.582,0.418,0.0,0.0,0.0,0.0,0.0
284,0.964,0.008,0.0,0.0,0.0,0.0,0.028
285,0.878,0.112,0.0,0.0,0.0,0.0,0.01
286,0.11,0.888,0.0,0.0,0.002,0.0,0.0
287,0.0,0.016,0.422,0.056,0.0,0.506,0.0
288,0.032,0.92,0.006,0.0,0.03,0.012,0.0
289,0.512,0.462,0.0,0.0,0.0,0.0,0.026
290,0.902,0.098,0.0,0.0,0.0,0.0,0.0
291,0.006,0.352,0.35,0.0,0.008,0.284,0.0
292,0.19,0.726,0.004,0.0,0.078,0.002,0.0
293,0.0,0.134,0.41,0.002,0.0,0.454,0.0
294,0.28,0.716,0.0,0.0,0.0,0.0,0.004
295,0.502,0.486,0.004,0.0,0.0,0.0,0.008
296,0.0,0.002,0.626,0.158,0.0,0.214,0.0
297,0.516,0.478,0.0,0.0,0.0,0.0,0.006
298,0.088,0.716,0.002,0.0,0.192,0.002,0.0
299,0.038,0.944,0.0,0.0,0.002,0.0,0.016
300,0.686,0.314,0.0,0.0,0.0,0.0,0.0
301,0.0,0.676,0.304,0.008,0.0,0.012,0.0
302,0.156,0.83,0.002,0.0,0.008,0.004,0.0
303,0.712,0.284,0.0,0.0,0.004,0.0,0.0
304,0.17,0.83,0.0,0.0,0.0,0.0,0.0
305,0.052,0.754,0.146,0.0,0.046,0.002,0.0
306,0.812,0.16,0.0,0.0,0.0,0.0,0.028
307,0.324,0.0,0.0,0.0,0.0,0.0,0.676
308,0.0,0.002,0.32,0.096,0.0,0.582,0.0
309,0.838,0.16,0.0,0.0,0.0,0.0,0.002
310,0.464,0.44,0.02,0.0,0.064,0.012,0.0
311,0.024,0.618,0.262,0.0,0.084,0.012,0.0
312,0.514,0.46,0.01,0.0,0.014,0.002,0.0
313,0.046,0.918,0.0,0.0,0.036,0.0,0.0
314,0.062,0.938,0.0,0.0,0.0,0.0,0.0
315,0.966,0.034,0.0,0.0,0.0,0.0,0.0
316,0.288,0.708,0.004,0.0,0.0,0.0,0.0
317,0.0,0.018,0.134,0.0,0.0,0.848,0.0
318,0.91,0.058,0.0,0.0,0.0,0.0,0.032
319,0.028,0.962,0.0,0.0,0.008,0.0,0.002
320,0.94,0.028,0.0,0.0,0.0,0.0,0.032
321,0.908,0.092,0.0,0.0,0.0,0.0,0.0
322,0.636,0.136,0.0,0.0,0.0,0.0,0.228
323,0.046,0.95,0.0,0.0,0.0,0.002,0.002
324,0.012,0.986,0.0,0.0,0.002,0.0,0.0
325,0.16,0.826,0.0,0.0,0.014,0.0,0.0
326,0.068,0.932,0.0,0.0,0.0,0.0,0.0
327,0.316,0.52,0.002,0.0,0.156,0.004,0.002
328,0.954,0.002,0.0,0.0,0.0,0.0,0.044
329,0.84,0.098,0.0,0.0,0.0,0.0,0.062
330,0.024,0.976,0.0,0.0,0.0,0.0,0.0
331,0.202,0.692,0.062,0.0,0.004,0.04,0.0
332,0.664,0.292,0.0,0.0,0.0,0.0,0.044
333,0.344,0.634,0.004,0.0,0.0,0.0,0.018
334,0.06,0.938,0.0,0.0,0.002,0.0,0.0
335,0.0,0.032,0.834,0.002,0.0,0.132,0.0
336,0.444,0.554,0.0,0.0,0.002,0.0,0.0
337,0.914,0.08,0.0,0.0,0.0,0.0,0.006
338,0.036,0.506,0.0,0.0,0.458,0.0,0.0
339,0.248,0.58,0.104,0.0,0.06,0.008,0.0
340,0.89,0.044,0.0,0.0,0.0,0.0,0.066
341,0.616,0.384,0.0,0.0,0.0,0.0,0.0
342,0.726,0.274,0.0,0.0,0.0,0.0,0.0
343,0.15,0.85,0.0,0.0,0.0,0.0,0.0
344,0.526,0.472,0.0,0.0,0.0,0.0,0.002
345,0.102,0.892,0.0,0.0,0.006,0.0,0.0
346,0.006,0.994,0.0,0.0,0.0,0.0,0.0
347,0.5,0.496,0.0,0.0,0.0,0.0,0.004
348,0.84,0.13,0.0,0.0,0.0,0.0,0.03
349,0.038,0.91,0.01,0.0,0.042,0.0,0.0
350,0.05,0.562,0.004,0.0,0.326,0.058,0.0
351,0.852,0.148,0.0,0.0,0.0,0.0,0.0
352,0.062,0.938,0.0,0.0,0.0,0.0,0.0
353,0.944,0.056,0.0,0.0,0.0,0.0,0.0
354,0.344,0.656,0.0,0.0,0.0,0.0,0.0
355,0.02,0.94,0.0,0.0,0.04,0.0,0.0
356,0.684,0.314,0.0,0.0,0.002,0.0,0.0
357,0.97,0.028,0.0,0.0,0.0,0.0,0.002
358,0.01,0.02,0.114,0.0,0.0,0.856,0.0
359,0.492,0.026,0.0,0.0,0.0,0.0,0.482
360,0.752,0.226,0.0,0.0,0.0,0.0,0.022
361,0.646,0.354,0.0,0.0,0.0,0.0,0.0
362,0.066,0.76,0.002,0.0,0.154,0.018,0.0
363,0.05,0.95,0.0,0.0,0.0,0.0,0.0
364,0.01,0.64,0.164,0.0,0.024,0.162,0.0
365,0.044,0.956,0.0,0.0,0.0,0.0,0.0
366,0.342,0.648,0.004,0.0,0.0,0.006,0.0
367,0.782,0.036,0.0,0.0,0.0,0.002,0.18
368,0.876,0.12,0.0,0.0,0.0,0.0,0.004
369,0.302,0.036,0.002,0.0,0.0,0.0,0.66
370,0.046,0.752,0.1,0.0,0.016,0.086,0.0
371,0.032,0.868,0.004,0.0,0.09,0.006,0.0
372,0.056,0.708,0.204,0.0,0.024,0.008,0.0
373,0.806,0.14,0.0,0.0,0.0,0.0,0.054
374,0.05,0.936,0.0,0.0,0.014,0.0,0.0
375,0.354,0.644,0.002,0.0,0.0,0.0,0.0
376,0.244,0.736,0.0,0.0,0.016,0.004,0.0
377,0.076,0.91,0.004,0.0,0.008,0.0,0.002
378,0.088,0.854,0.006,0.0,0.046,0.004,0.002
379,0.704,0.294,0.0,0.0,0.0,0.0,0.002
380,0.416,0.578,0.004,0.0,0.002,0.0,0.0
381,0.34,0.658,0.002,0.0,0.0,0.0,0.0
382,0.224,0.768,0.0,0.0,0.008,0.0,0.0
383,0.846,0.154,0.0,0.0,0.0,0.0,0.0
384,0.538,0.46,0.0,0.0,0.002,0.0,0.0
385,0.004,0.066,0.282,0.0,0.004,0.644,0.0
386,0.794,0.0,0.0,0.0,0.0,0.0,0.206
387,0.008,0.278,0.574,0.0,0.012,0.128,0.0
388,0.432,0.05,0.0,0.0,0.0,0.0,0.518
389,0.598,0.384,0.0,0.0,0.0,0.0,0.018
390,0.22,0.758,0.0,0.0,0.022,0.0,0.0
391,0.092,0.786,0.104,0.0,0.012,0.0,0.006
392,0.644,0.356,0.0,0.0,0.0,0.0,0.0
393,0.166,0.592,0.0,0.0,0.238,0.0,0.004
394,0.852,0.148,0.0,0.0,0.0,0.0,0.0
395,0.9,0.1,0.0,0.0,0.0,0.0,0.0
396,0.374,0.6,0.0,0.0,0.026,0.0,0.0
397,0.296,0.7,0.0,0.0,0.0,0.0,0.004
398,0.0,0.008,0.924,0.026,0.0,0.042,0.0
399,0.938,0.062,0.0,0.0,0.0,0.0,0.0
400,0.012,0.906,0.0,0.0,0.08,0.002,0.0
401,0.106,0.864,0.0,0.0,0.03,0.0,0.0
402,0.218,0.782,0.0,0.0,0.0,0.0,0.0
403,0.0,0.072,0.768,0.0,0.006,0.15,0.004
404,0.738,0.262,0.0,0.0,0.0,0.0,0.0
405,0.036,0.27,0.344,0.0,0.06,0.29,0.0
406,0.088,0.906,0.0,0.0,0.006,0.0,0.0
407,0.54,0.46,0.0,0.0,0.0,0.0,0.0
408,0.904,0.088,0.0,0.0,0.0,0.0,0.008
409,0.034,0.566,0.002,0.0,0.398,0.0,0.0
410,0.338,0.662,0.0,0.0,0.0,0.0,0.0
411,0.13,0.866,0.004,0.0,0.0,0.0,0.0
412,0.092,0.842,0.006,0.0,0.026,0.034,0.0
413,0.772,0.118,0.0,0.0,0.0,0.0,0.11
414,0.238,0.746,0.0,0.0,0.016,0.0,0.0
415,0.484,0.436,0.002,0.0,0.078,0.0,0.0
416,0.956,0.044,0.0,0.0,0.0,0.0,0.0
417,0.142,0.002,0.0,0.0,0.0,0.0,0.856
418,0.34,0.44,0.0,0.0,0.218,0.002,0.0
419,0.294,0.002,0.0,0.0,0.0,0.0,0.704
420,0.0,1.0,0.0,0.0,0.0,0.0,0.0
421,0.982,0.016,0.0,0.0,0.0,0.002,0.0
422,0.512,0.484,0.0,0.0,0.004,0.0,0.0
423,0.206,0.794,0.0,0.0,0.0,0.0,0.0
424,0.844,0.05,0.0,0.0,0.0,0.0,0.106
425,0.046,0.946,0.0,0.0,0.008,0.0,0.0
426,0.356,0.032,0.0,0.0,0.0,0.0,0.612
427,0.0,0.0,0.792,0.034,0.0,0.174,0.0
428,0.242,0.738,0.0,0.0,0.018,0.0,0.002
429,0.448,0.478,0.02,0.0,0.02,0.034,0.0
430,0.036,0.826,0.002,0.0,0.136,0.0,0.0
431,0.0,0.096,0.77,0.0,0.01,0.124,0.0
432,0.01,0.99,0.0,0.0,0.0,0.0,0.0
433,0.676,0.31,0.0,0.0,0.0,0.0,0.014
434,0.044,0.954,0.0,0.0,0.002,0.0,0.0
435,0.876,0.116,0.0,0.0,0.0,0.0,0.008
436,0.284,0.694,0.002,0.0,0.016,0.002,0.002
437,0.778,0.21,0.0,0.0,0.0,0.0,0.012
438,0.242,0.726,0.0,0.0,0.0,0.0,0.032
439,0.536,0.462,0.0,0.0,0.0,0.0,0.002
440,0.294,0.684,0.0,0.0,0.022,0.0,0.0
441,0.332,0.668,0.0,0.0,0.0,0.0,0.0
442,0.516,0.48,0.0,0.0,0.0,0.0,0.004
443,0.6,0.386,0.0,0.0,0.0,0.0,0.014
444,0.006,0.224,0.514,0.0,0.066,0.19,0.0
445,0.0,0.0,0.842,0.054,0.0,0.104,0.0
446,0.096,0.886,0.002,0.0,0.014,0.002,0.0
447,0.928,0.07,0.0,0.0,0.0,0.0,0.002
448,0.33,0.67,0.0,0.0,0.0,0.0,0.0
449,0.622,0.378,0.0,0.0,0.0,0.0,0.0
450,0.99,0.004,0.0,0.0,0.0,0.0,0.006
451,0.348,0.22,0.036,0.0,0.342,0.054,0.0
452,0.0,1.0,0.0,0.0,0.0,0.0,0.0
453,0.674,0.324,0.0,0.0,0.0,0.0,0.002
454,0.266,0.734,0.0,0.0,0.0,0.0,0.0
455,0.354,0.646,0.0,0.0,0.0,0.0,0.0
456,0.794,0.196,0.0,0.0,0.01,0.0,0.0
457,0.0,0.002,0.756,0.008,0.0,0.234,0.0
458,0.006,0.45,0.264,0.0,0.01,0.27,0.0
459,0.102,0.898,0.0,0.0,0.0,0.0,0.0
460,0.49,0.27,0.0,0.0,0.0,0.0,0.24
461,0.0,0.006,0.53,0.034,0.0,0.43,0.0
462,0.02,0.98,0.0,0.0,0.0,0.0,0.0
463,0.0,0.064,0.38,0.0,0.0,0.556,0.0
